transaction date,est_revenue,vod_revenue,est_trannx,vod_trannx,nr_est_rev,nr_vod_rev,lib_est_rev,lib_vod_rev,d2d_revenue,total_rev,discounted_rev,new_paids,ex_paids
00:00.0,531946.87,159629.92,45590,29316,80516.68,46829.72,142710.81,67927.97,6473.62,698050.41,201101.14,4062,50761
00:00.0,846165.49,320577.03,82784,52448,124857.25,92140.53,203437.39,101680.52,8420.09,1175162.61,384216.93,7528,85680
00:00.0,842958.79,422830.82,74572,68414,136984.27,121737.3,231346.96,135956.62,11066.04,1276855.65,336132.07,9516,95391
00:00.0,763392.42,339760.55,68660,56318,106962.71,91858.33,209302.68,121675.93,10237.21,1113390.18,316828.51,7737,83353
00:00.0,509993.67,161199.47,46489,29020,99168.04,40327.89,131819.47,72453.17,6540.98,677734.12,190460.28,4247,51632
00:00.0,907735.43,168745.96,76111,29885,257292.11,52424.08,164890.42,68971.45,7349.01,1083830.4,419994.85,4686,64610
00:00.0,700370.66,155129.05,55703,27959,182745.42,42695.32,165069.22,68420.34,7192.31,862692.02,275825.97,4263,54237
00:00.0,666360.27,158287.48,52036,27438,174525.16,41402.64,160558.45,66447.2,8102.82,832750.57,254619.94,3951,52648
00:00.0,1073925.51,359866.93,97881,50844,255176.82,75828.94,218862.26,101423.1,9565.71,1443358.15,475284.43,7038,92945
00:00.0,999044.18,446466.08,82366,62497,260166.46,96859.52,230160.99,129157.05,10896.44,1456406.7,382231.07,8706,95788
00:00.0,1006837.17,471340.6,82859,68240,248220.87,102260.43,249268.71,147155,11338.57,1489516.34,377857.57,9729,100888
00:00.0,819739.17,330531.56,69512,51320,188019.43,73410.03,204223.05,118135.99,9977.73,1160248.46,300013.97,7149,81254
00:00.0,903830.52,162111.28,72349,27065,306858.14,39580.2,132151.03,65243.4,6082.21,1072024.01,367368.55,4081,64981
00:00.0,611029.71,146531.02,46763,25334,177408.55,34544.64,126926.7,63487.42,6205.21,763765.94,216789.16,3559,49749
00:00.0,565841.11,130591.99,43248,23035,145542.18,31551.23,134475.57,58238.38,7317,703750.1,201812.24,3293,45453
00:00.0,928684.02,234653.79,83450,41177,234771.48,63649.36,192302.44,95383.65,8430.76,1171768.57,399857.19,5623,80259
00:00.0,908210.02,316483.83,73969,55106,253721.59,84907.32,222848.44,130672.64,10982,1235675.85,321865.51,7247,87878
00:00.0,764817.92,235878.12,65470,42801,179369.83,61156.13,195719.14,107387.69,10152.23,1010848.27,290339.5,5659,73048
00:00.0,490428.98,122333.12,43845,23798,100913.19,29934.34,127907.55,64321.31,6309.87,619071.97,186261.43,3394,45896
00:00.0,950821.24,126844.81,101222,25044,273410.48,36477.61,237290.95,65598.29,6590.11,1084256.16,465128.3,3741,62522
00:00.0,722031.75,135014.55,67139,25934,207345.36,36183.63,192397.82,68416.39,6651.97,863698.27,300970.47,3966,54854
00:00.0,664599.35,197601.52,59522,28702,175199.58,34008.17,183574.87,67574.2,6781.33,868982.2,264588.01,3989,54537
00:00.0,1079627.85,392597.23,90368,50979,291493.87,69492.63,259555.58,104741.42,8810.91,1481035.99,403950.29,7483,87308
00:00.0,1070473.01,456412.14,84116,63144,315964.42,90963.11,276886.74,136480.63,9172.77,1536057.92,362082.84,8708,95938
00:00.0,891134.87,334795.88,74717,49385,230838.64,66631.93,246876.58,115346.45,9858.89,1235789.64,324968.61,6831,79640
00:00.0,595506.1,170131.66,50439,26923,173177.7,32010.61,154527.17,68228.27,6277.35,771915.11,199159.3,4139,50877
00:00.0,858009.88,169917.64,75491,29253,255205.33,49590.35,145529.91,67235.36,6127.49,1034055.01,382963.47,4235,63136
00:00.0,626589.77,153265.26,52543,27039,177070.69,43748.27,132660.6,64439.58,6259.99,786115.02,248901.01,3780,51907
00:00.0,601634.38,146314.93,50455,26152,166815.38,39997.04,139141.6,64076.39,6561.96,754511.27,225430.65,3716,50495
00:00.0,900195.47,265377.65,74818,45560,284388.33,82372.2,196072.1,98821.85,8352.55,1173925.67,346115.81,5935,78908
00:00.0,909758.78,338911,71772,57847,302496,102986.96,215668.3,127089.05,8690.07,1257359.85,317433.46,7643,87281
00:00.0,766652.68,256095.87,63440,46080,215980.89,75808.31,191758.89,108224.27,8675.47,1031424.02,285552.76,5902,73828
00:00.0,556035.28,128635.85,46295,24838,185072.25,33609.65,125895.4,64316.63,5641.84,690312.97,181580.74,3464,48325
00:00.0,1057734,137885.92,81020,27407,559265.42,53872.68,139424.84,62124.81,5735.95,1201355.87,301442.97,4166,70495
00:00.0,726832.34,129765.36,54469,26148,338445.56,47738.83,125495.24,61335.66,4823.05,861420.75,197792.55,3778,55514
00:00.0,778209.21,142931.56,57245,28673,324409,56371.29,138205.91,63031.89,5708.51,926849.28,237997.51,3965,57434
00:00.0,1264356.55,457527.59,101642,55109,497878.12,99079.2,223865.69,103146.65,8323.42,1730207.56,452220.92,8455,102906
00:00.0,1215647.06,548566.21,90668,70064,522909.19,129588.76,240930.85,135934.56,11725.98,1775939.25,359782.72,10602,112051
00:00.0,967529.12,396743.32,74886,54644,363985.51,92950.31,209743.84,116459.35,9485.97,1373758.41,307406.86,8028,90018
00:00.0,571673.7,179547.94,47806,28270,167947.64,43314.27,132918.37,68668.03,5952,757173.64,199320.66,3990,52848
00:00.0,979018.41,158439.29,85239,26641,345560.86,47592.99,214024.32,62910.96,6641,1144098.7,433725.21,3905,63243
00:00.0,679398.66,145285.39,56007,24743,236152.83,41867.54,172679.79,60316.55,6836.84,831520.89,249668.48,3624,51372
00:00.0,656614.68,153866.51,53844,26011,222091.83,42884.16,170877.25,63857.21,5862,816343.19,235338.84,3757,51950
00:00.0,1083161.69,312344.18,93899,47189,383414.2,89804.08,259612.82,102981.15,7242.98,1402748.85,424321.32,6421,90082
00:00.0,1035402.68,384676.26,81577,59644,406928.73,116781.57,260448.73,130539.25,9610.18,1429689.12,329342.88,7929,96287
00:00.0,888223.04,314862.53,71095,51425,312819.65,94508.89,241170.68,119439.41,9612.55,1212698.12,296207.27,6853,83509
00:00.0,557193.05,162649.22,48006,29607,154137.11,49216.58,158656.67,73415.47,5695,725537.27,196892.63,3796,53032
00:00.0,674345.22,170067.93,64676,31309,169200.46,76458.05,203069.47,62262.43,6444.98,850858.13,300609.94,3502,59038
00:00.0,531442.89,163275.57,46502,29751,134025.04,69920.13,169395.36,59881.78,6023,700741.46,199720.3,3605,50532
00:00.0,578998.78,212311.62,49792,34266,133732.07,73582.74,190514.13,66951.69,6458.71,797769.11,214114.41,3925,55691
00:00.0,893238.94,385800.52,81762,59469,230634.23,141922.35,295915.28,105014.03,7275.32,1286314.78,340676.73,6737,92464
00:00.0,899739.29,471859.32,74732,74649,258412.97,178846.93,308474.79,133547.33,9280.99,1380879.6,294392.28,8670,103184
00:00.0,669081.14,318164.66,55942,53060,170803.07,117603.54,241810.06,103126.89,8337.48,995583.28,212055.21,6126,76018
00:00.0,498926.61,170630.7,43654,30644,120507.68,57595.86,170956.43,67871.83,6244.84,675802.15,162571.52,3642,51261
00:00.0,824552.03,196050.01,77605,33339,199220.56,103654.39,124316.39,58842.98,6927.99,1027530.03,437334.46,3844,67331
00:00.0,578154.7,183929.59,51478,31807,129991.39,90427.28,113640.32,60161.29,6353,768437.29,269870.48,3785,56245
00:00.0,561079.51,173531.14,49916,30711,113602.05,80518.44,118376.84,61073.66,7276.12,741886.77,256087.42,3684,54500
00:00.0,805106.48,326693.44,76321,54296,166681.95,142205.84,160657.58,99924.1,7737.4,1139537.32,394492.49,6250,87840
00:00.0,818205.56,429552.64,71686,72055,185465.52,186547.07,187831.14,133622.2,9431.57,1257189.77,359021.21,8158,100845
00:00.0,754722.04,356886.93,66994,62503,149404.59,154462.81,180917.48,124294.71,9353.07,1120962.04,335183.63,7083,90713
00:00.0,454337.4,167446.15,42765,31496,74606.35,67462.29,112144.2,70653.16,5642.94,627426.49,199310.36,3971,51721
00:00.0,641881.47,172096.55,55963,32018,146280.73,80251.71,104051.09,63881.36,5841.99,819820.01,331131.34,3809,60080
00:00.0,503453.61,162584.25,42766,30472,105276.85,70563.31,104319.8,64018.81,5424.64,671462.5,234028.87,3748,52155
00:00.0,526320.63,178010.63,44363,32380,104298.4,71693.15,116377.5,68421.98,5947.01,710278.27,245025.98,3978,54769
00:00.0,972497.48,368682.31,94119,62880,167173.99,147641.07,168846.08,120799.13,8305.3,1349485.09,599248.58,7528,103087
00:00.0,893123.45,418801.6,80358,72019,160358.9,159907.22,177942.37,144531.24,10468.16,1322393.21,537969.67,8323,105089
00:00.0,932490.59,406720.72,86833,72609,133996.01,131591.97,172408.45,165855.18,8862.95,1348074.26,592507.98,8348,108712
00:00.0,498384.34,167694.83,44878,31628,85227.64,65307.24,114641.81,70736.64,5953.96,672033.13,238602.47,3929,53446
00:00.0,768877.67,146463.81,80336,28606,136606.21,64136.91,178189.45,63787.12,5295.03,920636.51,428796.75,3547,61340
00:00.0,562940.7,137706.12,54545,27102,97006.41,59491.91,151293.7,61799.94,6179.14,706825.96,260262.59,3294,52403
00:00.0,542114.59,134656.54,50273,26685,97218.81,59483.43,150534.44,60573.9,5862.36,682633.49,224508.7,3143,50812
00:00.0,838031.56,279744.11,79505,50707,170918.11,141374.52,238589.97,95967.48,6423,1124198.67,373418.26,5457,84629
00:00.0,813044.6,341619.15,72026,62134,172159.72,171732.12,238630.77,117886.69,9290.13,1163953.88,319569.42,6918,91766
00:00.0,867743.55,248214.13,71756,46957,120368.23,115657.74,211084.55,98701.71,8296,1124253.68,270716.73,7617,80065
00:00.0,527567.42,119092.84,47081,23707,66447.1,50285.87,127135.88,55475.14,5187.31,651847.57,163582.28,3591,47952
00:00.0,670308.26,263678.66,60732,31994,80748.71,57791.54,122035.15,55163.93,4863.33,938850.25,356968.41,3837,61211
00:00.0,546189.35,244033.84,46629,32723,82110.48,64279.16,129798.51,59627.2,5381,795604.19,231982.26,3715,55486
00:00.0,592599.95,251252.97,49350,35740,114325.04,72209.9,146697.79,68159.72,6217,850069.92,234038.46,4078,59609
00:00.0,941378.23,336300.8,70590,48629,390995.42,104770.5,168382.21,89055.58,7000.29,1284679.32,283272.79,6180,84518
00:00.0,877335.31,451112.06,66359,65173,287085.75,146189.37,208809.44,115566.62,8799,1337246.37,275346.51,7389,94538
00:00.0,741592.95,314628.22,57433,48669,188406.86,101082.25,182490.23,95947.14,8241,1064462.17,246975.56,6084,75766
00:00.0,467908.81,153283.52,39467,25772,99860.98,47582.37,118004.44,57170.04,5220.3,626412.63,152024.25,3496,46458
00:00.0,643634.77,155035.01,62836,27555,116184.12,63773.04,130674.05,56140.5,6047.99,804717.77,305672.74,3314,55385
00:00.0,498840.75,151487.19,43549,27042,99188.55,58045.6,130293.83,57978.61,5512.99,655840.93,168940.02,3144,48289
00:00.0,500876.8,160595.66,42277,28072,96343.36,58486.13,140878.33,60697.27,5794.97,667267.43,164507.82,3328,48652
00:00.0,712176.3,307651.92,57587,48631,144526.79,120946.84,191489.13,89553.04,6457.21,1026285.43,231326.42,5637,74857
00:00.0,751414.85,410605.21,57727,64628,155765,162695.99,231220.94,118171.83,9063.48,1171083.54,211733.63,6849,89089
00:00.0,631384.71,281125.06,50621,48004,110447.14,108915.4,192556.73,98999.98,8739.3,921249.07,178599.55,5400,71283
00:00.0,912249.07,164408.17,61547,30101,525017,60315.24,140766.82,68845.73,6867.37,1083524.61,128280.78,4690,69013
00:00.0,1952608.98,167192.63,161513,30636,946185.22,61444.07,119765.3,68463.15,6866.92,2126668.53,769435.33,5652,106415
00:00.0,1559858.21,230021.43,125832,40666,679673.44,84016.95,157176.33,87944.87,7617.28,1797496.92,603282.81,6214,103818
00:00.0,2488216.98,358703.58,197587,60585,727766.19,131963.56,215791.43,123760.55,9666.99,2856587.55,1397259.03,9444,146937
00:00.0,2236216.98,348692.71,182732,59791,565622.11,131467,215998.25,122737.23,10216.5,2595126.19,1299979.53,9374,138062
00:00.0,1276602.23,329012.57,102426,58156,438915.13,123856.45,191077.37,124018.07,11236.17,1616850.97,518294.45,8358,107691
00:00.0,1017847.84,222902.89,85291,42056,292505.57,79025.93,163788.3,98354.31,9938.16,1250688.89,442865.55,6326,84617
00:00.0,1103656.13,114402.81,183854,23142,155989.87,37256.32,293683.47,58639.85,8224.98,1226283.92,735792.08,3979,74216
00:00.0,781175.79,116936.32,66943,24051,244397.22,42644.45,172670.91,59077.13,6933.44,905045.55,332045.58,3433,55795
00:00.0,621372.86,110770.82,50680,23013,200724.33,38310.05,163510.7,58665.35,6117.87,738261.55,205754.11,3326,48740
00:00.0,607627.5,106738.33,46354,22018,167829.88,34829.69,154546.72,56779.82,5854,720219.83,170601.51,3104,46565
00:00.0,966947.77,227697.64,71514,41260,305614.71,76372.77,240145.78,96623.11,8327.99,1202973.4,273318.39,5486,77744
00:00.0,1005281.1,301647.28,72435,55344,330765.77,102939.46,277575.65,130331.22,10566.94,1317495.32,262280.79,6975,90838
00:00.0,880444.88,222356.9,68199,45378,236378.04,76288.86,270377.05,116710.11,9508.14,1112309.92,262816.17,5933,78454
00:00.0,527911.16,117523.36,43285,26618,132755,34190.16,158368.89,68091.97,7195,652629.52,156834.51,3416,47863
00:00.0,904276.2,127436.96,75300,29169,352457.79,47103.51,148734.39,71214.38,6503,1038216.16,304740.97,4423,68329
00:00.0,645643.51,114802.96,52610,27347,204301.63,40920.58,136088.42,64903.37,6821,767267.47,215803.22,3359,53920
00:00.0,634020.64,116215.33,51655,26957,186748.98,41577.09,144807.66,66631.38,6617.93,756853.9,213383.95,3545,53468
00:00.0,974504.3,213140.26,77724,46463,325313.47,88680.65,209195.9,108958.07,8819.33,1196463.89,333503.46,5554,85492
00:00.0,1056664.91,282430.08,80125,61158,353085.45,118769.57,246203.76,143311.06,11669.07,1350764.06,328592.67,7691,99412
00:00.0,838009.13,204769.02,67693,45520,225142.75,76939.34,209859.67,114816.98,10660,1053438.15,290334.77,5816,78307
00:00.0,583787.22,119547.04,46805,27360,188613.68,41303.83,135651.79,72203.03,5515,708849.26,173402.22,3823,53090
00:00.0,1124070.29,175781.65,100085,37538,273826.82,95373.66,109294.01,74857.59,7474.21,1307326.15,642207.21,5003,81640
00:00.0,868834.52,167259.82,73148,36282,218598.54,83275.77,114811.15,79099.26,7251.83,1043346.17,432098.54,4976,71977
00:00.0,797022.72,162589.27,68096,35504,191597.42,77238.36,118380.14,80843.92,7451.7,967063.69,387178.92,4940,69270
00:00.0,1123488.52,262862.89,92532,55934,313079.71,130826.42,157443.14,120677.07,8720.47,1395071.88,550460.67,7366,100211
00:00.0,1218190.28,345198.52,97214,73582,354433.46,174515.88,186777.45,156947.33,11052.28,1574441.08,570103.38,9894,117649
00:00.0,1092731.75,283075.84,88218,62219,281954.48,129423.43,173717.16,144331.2,11835.97,1387643.56,529667.96,8707,103057
00:00.0,764764.19,181215.38,63296,41029,190525.64,73354.54,126507.32,101789.23,9620.3,955599.87,360851.51,6040,72198
00:00.0,1097729.25,269893.08,106538,48642,171509.08,93086.05,107765.54,102032.61,9043.06,1376665.39,684146.18,6539,89731
00:00.0,900025.58,248258.08,80614,47644,137409.74,86508.38,106266.53,108014.17,9677.66,1157961.32,526337.04,6547,82052
00:00.0,1088752.31,304148.51,95376,58850,166581.59,104452.47,132420.91,136506.14,11826.45,1404727.27,643244.4,7603,100766
00:00.0,1873387.49,403660.34,162546,82917,280481.44,124774.84,176846.53,213816.11,13488.54,2290536.37,1216385.65,11495,150261
00:00.0,1856529.78,486973.3,154974,95661,281896.67,184592.6,180188.22,216668.32,13177.02,2356680.1,1161327.6,13313,154758
00:00.0,1151526.09,337670.14,100914,65161,203466.15,144403.06,144528.34,132152.99,14193,1503389.23,618540.05,9378,102697
00:00.0,809164.7,241437.25,70420,48321,137176.86,97563.32,112479.83,103268.16,13777.97,1064379.92,407896.8,7008,77283
00:00.0,846866.95,241442.12,75045,47351,130572.97,98362.91,106376.07,98634.54,13254.42,1101563.49,458322.9,6377,77215
00:00.0,770088.14,232673.25,65089,46343,122798.72,94730.83,113040.7,98688.85,15209.72,1017971.11,387218.3,6219,72509
00:00.0,918630.44,280941.93,75829,55589,151919.45,120545.07,135400.03,113270.11,19630.36,1219202.73,455284.08,7033,85848
00:00.0,1418455.86,371149.75,107929,72073,207628.09,174456.36,174683.61,138432.99,43387.32,1832992.93,830322.26,9034,113775
00:00.0,1349803.6,464306.84,102903,88567,209664.54,217886.62,187215.37,181195.56,63527.24,1877637.68,726105.1,11367,127429
00:00.0,1009203.53,275478.35,78430,54842,120316.57,116107.61,139944.68,124214.36,36021.7,1320703.58,572235.03,7421,88240
00:00.0,958789.58,161254.05,69823,32862,362081.65,61792.02,97793.4,79477,23331.99,1143375.62,365696.23,5073,71952
00:00.0,1290665.12,153767.26,90847,31182,568285.38,67971.84,176103.83,69808.05,17396.98,1461829.36,454748.22,4931,84130
00:00.0,858207,151824.92,59311,31097,328091.37,66235.54,157510.28,70257.19,16252.49,1026284.41,267342.34,4276,65341
00:00.0,907162.66,180830.62,67834,35325,323264.08,76585.12,180533.24,77419.46,14757.73,1102751.01,266313.08,4714,72034
00:00.0,1280870.53,720155.44,105182,75276,432766.41,142231.38,250537.41,118037,19419.25,2020445.22,441924.88,10570,123839
00:00.0,1232622.03,754290.33,93482,87522,428157.34,177290.57,270613.86,145105.55,23591.93,2010504.29,358644.01,11576,129633
00:00.0,945020.03,488467.95,74245,61603,266385.36,115111.31,223023.47,115900.27,19244,1452731.98,292104.06,8130,96657
00:00.0,530632.51,215576.21,43691,30745,117578.39,50897.38,141906.43,66437.61,11642.82,757851.54,158942.38,3925,53244
00:00.0,683460.25,226897.9,56035,32680,208372.53,61424.44,132924.6,66740.04,11377.3,921735.45,232360.41,4042,61155
00:00.0,711755.08,197766.82,50165,29173,318793.93,51412.09,122995.35,62507.03,10614.99,920136.89,146123.13,3752,57803
00:00.0,614842.94,211554.49,44742,30764,226269.13,53732.93,137464.47,65733.15,10115.08,836512.51,138735.73,3787,55358
00:00.0,1058270.07,422346.73,96334,55813,337940.87,109758,198600.61,107311,14643.75,1495260.55,374630.79,6654,102170
00:00.0,1038715.42,543914.54,85726,72978,349165.5,144344.37,229549.05,139939.09,17125.01,1599754.97,304220.8,9529,110847
00:00.0,904351.6,441104.49,74581,64422,275865.9,119459.21,215309.89,134948.41,16868.68,1362324.77,262335.46,8419,98065
00:00.0,598713.86,255534.03,50835,39485,150785.21,66047.19,157401.84,89668.08,12292.04,866539.93,172118.28,5073,64149
00:00.0,719281.09,168000.39,62805,28349,193456.22,51049.08,169283.32,64910.08,9125.02,896406.5,300999.62,3416,57533
00:00.0,556118.05,152595.61,45627,26040,144134.26,46198.82,117530.89,60436.73,8745.48,717459.14,203985.34,3110,48794
00:00.0,590910.01,173169.72,47518,29302,151779.84,51616.47,127014.65,68198.45,10646.54,774726.27,208944.69,3651,53041
00:00.0,947070.29,313125.43,82855,49269,252618.42,101163.6,181180.99,104116.58,12450.56,1272646.28,386310.05,5681,88189
00:00.0,902406.63,366982.16,72178,58854,260653.7,121409.05,195519.7,124587.85,15095.92,1284484.71,314020.74,7056,91658
00:00.0,758548.19,254505.55,62403,44152,181701.82,84366.45,168647.45,101058.33,13988.58,1027042.32,287109.11,5260,73700
00:00.0,460225.37,129829.53,38736,24660,95443.39,41868.13,107524.15,61129.36,8040.47,598095.37,164139.21,3035,44531
00:00.0,640012.34,149159.32,49756,26001,117087.26,51339.12,110274.2,58549.61,9578.97,798750.63,257799.96,2971,52514
00:00.0,508077.59,145103.43,37574,25490,99030.6,47862.71,111851.09,58983.99,8021.69,661202.71,171166.22,3005,45770
00:00.0,549047.88,147816.68,39637,26118,110110.73,49990.37,115341.12,60136.32,8644.62,705509.18,166098.27,3082,48263
00:00.0,888586.16,337538.94,74208,51925,208233.13,121414.84,172763.3,100642.48,11380.54,1237505.64,343658.67,5534,88004
00:00.0,961572.93,462604.21,74000,72126,253467,169849.21,214151.19,139914.02,14641.3,1438818.44,318320.08,8026,105058
00:00.0,674652,251703.71,54213,42512,143517.62,88225.77,150326.53,92738.91,13823.98,940179.69,248367.82,4678,69586
00:00.0,482873.63,138361.54,39092,24850,116300.65,47325.34,107356.02,57969.4,8928.44,630163.61,159626.2,3382,45393
00:00.0,805860.3,162401.23,80880,29249,165888.4,75681.34,172768.72,54371.8,8264.24,976525.77,422705.63,3336,62799
00:00.0,657664.22,193533.88,59386,34801,146502.87,83177.26,162243.61,68993.66,10828.01,862026.11,273601.86,4066,61775
00:00.0,774722.03,247835.3,65646,43550,223595.4,109187.54,191134.07,83257.11,10110.99,1032668.32,271125.01,5051,72346
00:00.0,1101351.87,357102.76,100889,60069,334287.26,161138.04,237459.72,106727.37,12746.46,1471201.09,419982.01,6653,104260
00:00.0,1019253.83,419301.52,89319,70650,315631.2,190296.53,236105.07,125622.7,15320.99,1453876.34,353523.54,7558,108999
