,Date,Symbol,CDLDOJI,Close,return_5,return_10,return_15
15,2021-01-22,ABB,100,1377.85,0.37014188772364065,7.555249120005825,6.9891497623108645
30,2021-02-15,ABB,100,1474.15,-1.2040837092561762,3.4630125835227066,1.4482922362039075
36,2021-02-23,ABB,100,1480.0,2.770270270270281,-0.23986486486485825,-2.7195945945945987
41,2021-03-02,ABB,100,1521.0,-2.9289940828402306,-5.341880341880345,-9.559500328731108
42,2021-03-03,ABB,100,1532.7,-4.335486396555099,-6.876753441638939,-9.202714164546222
48,2021-03-12,ABB,100,1471.1,-3.891645707293867,-1.1929848412752353,-6.569913670042816
55,2021-03-23,ABB,100,1397.35,0.9088632053529944,-0.07514223351343663,-1.8606648298565176
64,2021-04-07,ABB,100,1375.0,-1.8581818181818144,0.41454545454546743,0.454545454545463
68,2021-04-13,ABB,100,1319.6,5.459987875113681,4.675659290694156,4.622612913003943
72,2021-04-20,ABB,100,1395.4,-0.5374802923892807,-1.7736849648846253,0.46581625340405
73,2021-04-22,ABB,100,1391.65,-0.7437214816944038,-0.7940214852872662,0.010778572198466563
86,2021-05-11,ABB,100,1368.85,5.942944807685291,9.679658107170264,24.232019578478294
91,2021-05-19,ABB,100,1450.2,3.5270997103847623,17.263136119155973,15.490966763205073
93,2021-05-21,ABB,100,1433.1,10.861070406810413,15.169911380922475,15.033842718582102
101,2021-06-02,ABB,100,1700.55,-1.5112757637235075,1.1613889623945273,6.233277469054133
105,2021-06-08,ABB,100,1680.25,0.8153548579080461,3.5113822347864865,6.463323910132424
109,2021-06-14,ABB,100,1660.6,3.5408888353607226,8.984704323738413,6.8138022401541765
118,2021-06-25,ABB,100,1824.05,-2.02297086154436,-6.06343027877525,-3.3359831144979535
128,2021-07-09,ABB,100,1713.45,2.903498788992964,-0.06711605240888874,-1.7508535411012827
131,2021-07-14,ABB,100,1805.5,-5.2284685682636445,-6.590972029908615,-7.707006369426761
142,2021-07-30,ABB,100,1699.15,-2.077509342906758,2.872024247417815,-1.4242415325309787
147,2021-08-06,ABB,100,1663.85,5.054542176277921,0.6671274453827092,15.497190251525094
153,2021-08-16,ABB,100,1758.4,-3.4974977252047346,7.811078252957238,6.363739763421283
160,2021-08-26,ABB,100,1736.35,9.09954790220866,7.66550522648084,6.153713249056936
167,2021-09-06,ABB,100,1851.85,2.9943029943029886,1.2501012501012543,-2.764802764802754
168,2021-09-07,ABB,100,1870.3,1.9034379511308375,-0.06148746190449694,-2.660001069347162
171,2021-09-13,ABB,100,1861.0,0.7603439011284241,-0.3224073078989753,0.6555615260612546
177,2021-09-21,ABB,100,1875.0,-3.965333333333332,0.15733333333334265,-2.525333333333324
178,2021-09-22,ABB,100,1869.15,-2.6001123505336676,0.22470106733005757,-3.3330658320627093
196,2021-10-19,ABB,100,1846.25,-0.0352064996614776,11.71022342586323,17.573459715639792
207,2021-11-03,ABB,100,2068.95,4.995287464656006,3.895695884385808,-3.574276807076049
212,2021-11-11,ABB,100,2172.3,-1.0472770795930564,-8.161856097224153,-4.322607374672005
229,2021-12-07,ABB,100,2065.7,10.013554727211126,6.549837827370886,6.84513724161302
244,2021-12-28,ABB,100,2207.1,0.5731502877078576,5.9965565674414245,7.3150287707852035
246,2021-12-30,ABB,100,2235.4,-0.45405743938445875,3.1806388118457596,6.88243714771406
249,2022-01-04,ABB,100,2219.75,5.392499155310282,6.703457596576201,8.127041333483497
250,2022-01-05,ABB,100,2226.2,4.053993351900109,5.2960201239780735,-0.0786092893720225
269,2022-02-02,ABB,100,2296.7,-2.4252187921800727,-11.468628902338128,-8.686376104846083
270,2022-02-03,ABB,100,2305.8,-2.9404111371324593,-10.837887067395268,-11.286755139214167
274,2022-02-09,ABB,100,2241.0,-9.268183846497102,-6.416778224007147,-3.639000446229368
277,2022-02-14,ABB,100,2091.0,0.48302247728360115,3.27355332376853,2.1066475370636217
285,2022-02-24,ABB,100,2045.55,5.370193835398807,3.637163599032034,2.2438952848866878
293,2022-03-09,ABB,100,2142.75,2.2494458056236066,-4.858242912145605,
294,2022-03-10,ABB,100,2157.95,-2.622859658472154,-7.815287657267311,
14,2021-01-21,ABBOTINDIA,100,14487.8,-1.8343019644114333,-0.06936871022514834,-0.3361448943248746
16,2021-01-25,ABBOTINDIA,100,14546.65,-3.1127441713384107,0.6059814458999169,1.0590067128857905
18,2021-01-28,ABBOTINDIA,100,14576.05,-0.6027010061024685,-0.9707705448321002,2.3514601006445535
28,2021-02-11,ABBOTINDIA,100,14434.55,3.3547980366551045,-0.5680814434810944,1.7652091682802906
30,2021-02-15,ABBOTINDIA,100,14448.95,1.302862837784069,0.33774080469515244,2.150675308586436
41,2021-03-02,ABBOTINDIA,100,14531.6,1.0731784524759869,1.3749346252305283,2.210355363483707
42,2021-03-03,ABBOTINDIA,100,14613.9,0.37122191885807787,-0.8834055248770012,1.9122205571408202
45,2021-03-08,ABBOTINDIA,100,14759.7,0.08197998604306811,0.3512944030027665,1.5149359404323937
47,2021-03-10,ABBOTINDIA,100,14668.15,-1.2499872172018978,1.5352992708691948,3.354206222325251
60,2021-03-31,ABBOTINDIA,100,14983.3,-0.13314823837204948,-0.12313709262978811,0.46418345758278967
61,2021-04-01,ABBOTINDIA,100,14980.05,1.692250693422248,-1.703932897420235,1.485642571286494
63,2021-04-06,ABBOTINDIA,100,15216.0,-1.6830967402734043,-0.7051787592008418,-1.437631440588849
77,2021-04-28,ABBOTINDIA,100,15172.9,1.5194853983088397,6.49513276960898,5.582321111982558
80,2021-05-03,ABBOTINDIA,100,15169.2,6.195119057036624,5.83188302613189,6.3431163146375535
92,2021-05-20,ABBOTINDIA,100,16019.9,-0.16261025349720848,-0.34457143927240086,0.538392873863125
93,2021-05-21,ABBOTINDIA,100,16036.7,0.4090617146919273,-0.600497608610262,1.8120935105102598
97,2021-05-27,ABBOTINDIA,100,15993.85,-0.18225755524780007,0.7021448869409141,3.3300299802736744
117,2021-06-24,ABBOTINDIA,100,16397.45,2.0667847744618717,5.242583450475524,5.726500157036618
118,2021-06-25,ABBOTINDIA,100,16471.4,1.7803586823220918,4.728195538934155,6.150357589518807
123,2021-07-02,ABBOTINDIA,100,16764.65,2.896272812137446,4.293558171509693,6.532793705803552
127,2021-07-08,ABBOTINDIA,100,17257.1,0.4598107445631161,3.2377977759878496,10.173493808345558
129,2021-07-12,ABBOTINDIA,100,17318.55,0.14839579526000346,3.890914655095279,11.249209662471738
131,2021-07-14,ABBOTINDIA,100,17388.65,0.8108737596075555,4.631181834127429,3.085345900918135
154,2021-08-17,ABBOTINDIA,100,19045.3,-0.7686935884443802,5.164003717452603,4.986269578321179
155,2021-08-18,ABBOTINDIA,100,18886.7,0.10562988769875492,5.009345200590887,9.63746975384796
158,2021-08-24,ABBOTINDIA,100,18925.3,1.8324676491257685,4.154491606473876,11.619366667899577
159,2021-08-25,ABBOTINDIA,100,18898.9,5.978654842345299,5.7995438887977535,11.1392726560805
161,2021-08-27,ABBOTINDIA,100,19028.8,4.319767930715557,12.348387707054576,8.043071554696034
172,2021-09-14,ABBOTINDIA,100,21454.05,-3.1117667759700263,-2.066043474309043,8.065843045951704
187,2021-10-05,ABBOTINDIA,100,23184.5,-6.377752377666123,-10.776165110310776,-11.114322068623428
191,2021-10-11,ABBOTINDIA,100,22024.6,-6.587406808750207,-8.260762965048162,-7.792423017898164
197,2021-10-20,ABBOTINDIA,100,20686.1,-0.3789984579016692,-1.8858073779010942,-3.362886189276848
204,2021-10-29,ABBOTINDIA,100,20049.4,-0.118457410196815,-0.49328159446169195,-1.5588995181900822
205,2021-11-01,ABBOTINDIA,100,19956.95,0.5749876609401738,-0.8618551431957333,-3.9562658622685265
211,2021-11-10,ABBOTINDIA,100,20057.65,-1.958105760146378,-3.6878697155449447,-5.248620850398722
229,2021-12-07,ABBOTINDIA,100,18760.05,-2.592210575131726,-4.547162720781661,1.5490363831653031
230,2021-12-08,ABBOTINDIA,100,18932.45,-2.1410329883348567,-3.7644361928857673,2.0293200298957537
238,2021-12-20,ABBOTINDIA,100,17917.25,4.894724357811597,7.634263070504677,2.2146255703302753
269,2022-02-02,ABBOTINDIA,100,16201.3,2.9077913500768604,4.881707023510473,5.0610136223636415
293,2022-03-09,ABBOTINDIA,100,17833.7,-2.867043855173068,-7.6509641857831046,
297,2022-03-15,ABBOTINDIA,100,17203.95,-3.266110399065336,,
298,2022-03-16,ABBOTINDIA,100,17322.4,-4.925125848612211,,
25,2021-02-08,ABCAPITAL,100,91.9,2.393906420021752,15.505984766050052,41.13166485310118
27,2021-02-10,ABCAPITAL,100,89.3,16.517357222844353,37.010078387458,45.184770436730126
28,2021-02-11,ABCAPITAL,100,89.05,16.900617630544644,35.654126895002804,46.71532846715329
46,2021-03-09,ABCAPITAL,100,134.3,-6.366344005956826,-13.700670141474314,-9.493670886075956
50,2021-03-16,ABCAPITAL,100,128.35,-4.4020257109466225,-7.051032333463181,-0.42851577717178957
54,2021-03-22,ABCAPITAL,100,120.8,-1.448675496688745,5.67052980132452,-0.9519867549668826
60,2021-03-31,ABCAPITAL,100,119.3,7.124895222129091,0.6705783738474302,-5.238893545683155
71,2021-04-19,ABCAPITAL,100,115.55,2.5097360450021755,-1.2115967113803472,3.634790134141075
74,2021-04-23,ABCAPITAL,100,116.1,-1.3350559862187694,-0.17226528854434875,8.053402239448747
79,2021-04-30,ABCAPITAL,100,114.55,1.1785246617197709,9.515495416848552,9.951986032300319
88,2021-05-14,ABCAPITAL,100,121.4,3.13014827018121,1.6062602965403627,1.1532125205930832
90,2021-05-18,ABCAPITAL,100,126.75,-1.9329388560157867,-6.390532544378691,-2.20907297830375
94,2021-05-24,ABCAPITAL,100,125.95,-3.8110361254465985,-0.8336641524414379,-1.7864231838030986
96,2021-05-26,ABCAPITAL,100,125.0,-1.6799999999999926,0.27999999999999137,-1.32000000000001
97,2021-05-27,ABCAPITAL,100,124.85,-0.6007208650380402,1.361633960752906,-2.2426912294753687
102,2021-06-03,ABCAPITAL,100,124.1,1.974214343271563,-1.6518936341659907,-4.472199838839641
107,2021-06-10,ABCAPITAL,100,126.55,-3.5559067562228375,-6.3216120110628164,-9.324377716317656
118,2021-06-25,ABCAPITAL,100,119.0,-1.2605042016806678,-2.394957983193269,4.705882352941182
152,2021-08-13,ABCAPITAL,100,116.8,-15.19691780821918,-6.0359589041095845,-7.8767123287671215
155,2021-08-18,ABCAPITAL,100,113.2,-6.095406360424038,-4.770318021201414,0.9717314487632356
165,2021-09-02,ABCAPITAL,100,107.8,6.029684601113172,1.4842300556586308,7.096474953617826
170,2021-09-09,ABCAPITAL,100,114.3,-4.286964129483806,1.0061242344707066,-2.0559930008748895
181,2021-09-27,ABCAPITAL,100,117.0,-4.999999999999993,-6.752136752136762,-9.145299145299147
183,2021-09-29,ABCAPITAL,100,114.15,-3.416557161629441,-5.60665790626369,-10.381077529566362
185,2021-10-01,ABCAPITAL,100,111.95,-0.44662795891022844,-4.198302813756138,-12.952210808396602
190,2021-10-08,ABCAPITAL,100,111.45,-3.7685060565275985,-12.561686855091969,-10.72229699416779
203,2021-10-28,ABCAPITAL,100,98.75,6.734177215189874,7.898734177215183,1.51898734177216
225,2021-12-01,ABCAPITAL,100,109.8,8.333333333333348,12.2495446265938,6.375227686703089
241,2021-12-23,ABCAPITAL,100,118.1,2.4555461473327655,12.701100762066053,12.95512277730737
257,2022-01-14,ABCAPITAL,100,133.5,-7.640449438202246,-11.872659176029954,-9.85018726591761
265,2022-01-27,ABCAPITAL,100,116.95,6.626763574176997,2.9927319367250904,-3.1209918768704603
274,2022-02-09,ABCAPITAL,100,119.1,-3.23257766582703,-9.235936188077243,-13.350125944584379
279,2022-02-16,ABCAPITAL,100,115.25,-6.203904555314543,-10.455531453362255,-9.934924078091111
291,2022-03-07,ABCAPITAL,100,98.6,5.425963488843832,10.49695740365113,
295,2022-03-11,ABCAPITAL,100,103.45,4.204929917834699,3.673272112131465,
296,2022-03-14,ABCAPITAL,100,103.95,4.81000481000482,,
297,2022-03-15,ABCAPITAL,100,104.7,4.489016236867238,,
299,2022-03-17,ABCAPITAL,100,109.85,-0.5917159763313529,,
20,2021-02-01,ABFRL,100,152.05,8.122328181519233,9.766524169681023,9.50345281157514
30,2021-02-15,ABFRL,100,166.9,-0.23966446974236222,15.54823247453565,32.3247453565009
33,2021-02-18,ABFRL,100,163.7,11.39279169211973,33.07880268784362,33.567501527183886
36,2021-02-23,ABFRL,100,168.4,22.416864608076015,29.12707838479809,21.615201900237537
38,2021-02-25,ABFRL,100,182.35,19.468055936386076,19.906772689882104,13.051823416506725
42,2021-03-03,ABFRL,100,209.0,4.234449760765546,-2.9904306220095656,-7.0574162679425845
47,2021-03-10,ABFRL,100,217.85,-6.9313747991737396,-10.833142070231805,-14.046362175809046
54,2021-03-22,ABFRL,100,205.9,-1.117047110247693,-6.94511898980088,-16.658572122389515
57,2021-03-25,ABFRL,100,194.25,-3.6036036036036,-10.99099099099099,-10.5019305019305
66,2021-04-09,ABFRL,100,189.7,-13.25777543489719,-4.612546125461259,-6.826568265682653
75,2021-04-26,ABFRL,100,173.6,3.312211981566815,1.440092165898621,9.591013824884786
83,2021-05-06,ABFRL,100,174.9,4.002287021154949,7.775871926815325,9.233847913093207
90,2021-05-18,ABFRL,100,190.25,-2.838370565046,3.8370565045992233,8.120893561103815
97,2021-05-27,ABFRL,100,185.5,6.280323450134784,12.237196765498638,8.625336927223714
100,2021-06-01,ABFRL,100,197.55,4.1255378385218755,3.518096684383698,7.49177423437104
105,2021-06-08,ABFRL,100,205.7,-0.5833738454059212,3.2328633932912076,3.8405444822557255
108,2021-06-11,ABFRL,100,207.9,-3.0303030303030387,6.541606541606537,3.3429533429533365
123,2021-07-02,ABFRL,100,214.85,-0.8610658599022547,4.049336746567378,1.0705143123109107
127,2021-07-08,ABFRL,100,214.25,4.527421236872797,1.9369894982497193,4.667444574095692
128,2021-07-09,ABFRL,100,213.0,4.953051643192485,1.9483568075117308,5.39906103286385
151,2021-08-12,ABFRL,100,209.7,-4.601812112541714,-3.505007153075823,4.625655698617082
153,2021-08-16,ABFRL,100,206.45,-4.020343908936786,0.7992249939452689,4.577379510777435
154,2021-08-17,ABFRL,100,206.35,-4.119214926096437,0.7996123091834395,3.949600193845404
159,2021-08-25,ABFRL,100,197.85,5.130149102855697,8.41546626231995,10.032853171594635
163,2021-08-31,ABFRL,100,208.1,3.748197981739554,5.550216242191253,3.123498318116291
164,2021-09-01,ABFRL,100,208.0,3.125,4.663461538461533,5.09615384615385
172,2021-09-14,ABFRL,100,216.05,-6.711409395973156,3.44827586206895,18.30594769729228
177,2021-09-21,ABFRL,100,201.55,10.890597866534346,26.81716695609029,34.92929794095756
181,2021-09-27,ABFRL,100,225.85,6.619437679876028,16.271861855213654,12.751826433473546
199,2021-10-22,ABFRL,100,252.75,4.055390702274986,14.22354104846686,14.856577645895165
232,2021-12-10,ABFRL,100,271.65,-0.8282716731087825,0.3865267807841022,0.2208724461623568
241,2021-12-23,ABFRL,100,278.75,-6.242152466367701,5.36322869955157,10.65470852017938
250,2022-01-05,ABFRL,100,287.15,4.840675605084455,9.4549886818736,-0.992512624064068
253,2022-01-10,ABFRL,100,293.1,6.226543841692256,-2.9170931422722646,4.060047765267827
265,2022-01-27,ABFRL,100,284.3,6.982061202954615,3.9746746394653476,-3.5174111853675694
266,2022-01-28,ABFRL,100,287.75,2.693310165073859,-0.22589052997392667,-5.351867940920929
281,2022-02-18,ABFRL,100,272.35,-2.6252983293556187,-4.038920506700938,1.652285661832198
298,2022-03-16,ABFRL,100,278.3,6.449874236435504,,
300,2022-03-21,ABFRL,100,286.5,4.4677137870855255,,
13,2021-01-20,ACC,100,1710.05,-4.499868424899855,2.2747872869214314,3.853688488640694
30,2021-02-15,ACC,100,1788.05,-4.904784541819307,-0.7634014708760906,1.943457956992245
32,2021-02-17,ACC,100,1819.75,-4.896276961121027,-1.283143288913302,0.840774831707658
46,2021-03-09,ACC,100,1827.85,-5.4818502612358655,3.5232650381595843,4.67762671991685
47,2021-03-10,ACC,100,1835.05,-5.629274406691909,0.814691697773906,3.2342442985204833
50,2021-03-16,ACC,100,1766.15,8.35716105653539,7.76264756674121,12.201681623871142
58,2021-03-26,ACC,100,1861.95,2.4973817771690943,1.084884126856256,-1.6273261902843728
63,2021-04-06,ACC,100,1908.45,-1.378081689329036,-4.024208127014061,-1.645314260263564
64,2021-04-07,ACC,100,1918.45,-4.263858844379575,-5.501837420834521,-1.8608772707133348
73,2021-04-22,ACC,100,1831.65,2.4786394780662135,3.5268746758387204,2.4649905822618834
77,2021-04-28,ACC,100,1872.15,0.8759981839062014,0.5635232219640463,4.5936490131666785
78,2021-04-29,ACC,100,1877.05,1.0228816493966564,-0.013318771476522606,4.698862576915919
83,2021-05-06,ACC,100,1896.25,-1.0257086354647393,3.6387607119314547,4.7040210942649985
84,2021-05-07,ACC,100,1904.75,-0.060375377346111314,4.184276151725941,4.268276676729221
110,2021-06-15,ACC,100,2042.95,0.3132724736288228,0.4943831224454964,-0.9838713624905182
117,2021-06-24,ACC,100,2027.45,-1.5512096475868709,0.10111223458038054,4.1924585069915254
120,2021-06-29,ACC,100,2053.05,-1.4709821972187842,1.5464796278707338,12.459511458561634
130,2021-07-13,ACC,100,2084.8,10.746834228702973,14.826362240982348,15.051803530314633
131,2021-07-14,ACC,100,2081.55,10.026182412144792,13.569215248252497,14.923974922533677
139,2021-07-27,ACC,100,2371.7,2.5888603111692055,-3.151747691529283,-2.6542142766791677
160,2021-08-26,ACC,100,2275.55,8.72975764100985,8.050800905275635,5.242688580782651
164,2021-09-01,ACC,100,2424.05,1.0272065345186654,0.23308100080441374,-3.0114890369423053
185,2021-10-01,ACC,100,2237.5,0.15195530726257456,2.9899441340782262,-1.2983240223463755
191,2021-10-11,ACC,100,2249.85,-0.31557659399514826,-0.60226237304708,6.318198991043844
192,2021-10-12,ACC,100,2245.65,0.7993231358403907,0.16698951305857967,7.7861643622113785
193,2021-10-13,ACC,100,2259.7,-1.0333230074788702,1.245740585033417,7.60056644687348
200,2021-10-25,ACC,100,2208.45,7.509791935520416,14.935814711675622,12.873282166225186
206,2021-11-02,ACC,100,2392.0,6.778846153846163,3.325668896321088,-0.2738294314381329
208,2021-11-04,ACC,100,2431.45,5.778444960825846,-2.3812951119702053,-5.833967385716344
213,2021-11-12,ACC,100,2571.95,-7.713991329535941,-10.978051672855226,-13.789148311592358
220,2021-11-24,ACC,100,2404.75,-6.291714315417407,-4.678240981391002,-4.958935440274459
224,2021-11-30,ACC,100,2286.4,-1.8085199440167954,1.4761196641007723,-6.466497550734774
227,2021-12-03,ACC,100,2262.2,2.358323755636116,-2.084254265758978,-6.018477588188476
229,2021-12-07,ACC,100,2245.05,3.345137079352356,-4.7437696265116625,-4.1780806663548775
232,2021-12-10,ACC,100,2315.55,-4.340221545637101,-8.183800824858023,-4.309991146811775
239,2021-12-21,ACC,100,2138.55,0.593860325921769,4.009726216361553,7.437282270697421
240,2021-12-22,ACC,100,2149.9,0.5930508395739276,4.251360528396675,7.670124191822869
246,2021-12-30,ACC,100,2163.25,2.960822836010646,6.975615393505152,4.195076851958857
251,2022-01-06,ACC,100,2227.3,3.89934000808152,1.198760831500012,-0.5095855969110774
255,2022-01-12,ACC,100,2314.8,-3.585622947986866,-6.354760670468307,-0.9158458614135223
272,2022-02-07,ACC,100,2282.2,-5.621768469021104,-4.263430023661363,-8.458943125054763
288,2022-03-02,ACC,100,2067.75,-3.2354007979688126,2.969411195744165,0.6117760851166665
294,2022-03-10,ACC,100,2047.6,3.6652666536433065,0.8107052158624617,
295,2022-03-11,ACC,100,2041.9,0.678289828101275,0.8692884078554286,
296,2022-03-14,ACC,100,2058.05,0.012147421102493006,,
17,2021-01-27,ADANIENT,100,512.8,10.491419656786283,26.891575663026536,53.16887675507023
22,2021-02-03,ADANIENT,100,566.6,14.842922696787863,38.625132368513945,42.110836569008114
24,2021-02-05,ADANIENT,100,595.35,20.760896951373155,31.33450911228688,40.02687494750985
26,2021-02-09,ADANIENT,100,629.85,23.870762880050812,26.958799714217662,38.53298404381995
32,2021-02-17,ADANIENT,100,785.45,2.514482143993879,16.538290152142075,14.348462664714479
37,2021-02-24,ADANIENT,100,805.2,13.679831097863882,11.543715846994518,8.178092399403859
39,2021-02-26,ADANIENT,100,833.65,9.14652432075811,7.503148803454707,18.88082528639117
49,2021-03-15,ADANIENT,100,896.2,10.583575094844889,15.102655657219355,30.054675295692924
50,2021-03-16,ADANIENT,100,897.8,17.88817108487415,14.852973936288727,29.483181109378485
65,2021-04-08,ADANIENT,100,1162.5,-0.30107526881720803,0.9333333333333194,8.004301075268817
74,2021-04-23,ADANIENT,100,1157.6,0.09502418797513457,12.206288873531456,11.359709744298542
92,2021-05-20,ADANIENT,100,1302.0,1.8279569892473146,21.58986175115207,23.809523809523814
93,2021-05-21,ADANIENT,100,1315.1,-0.9504980609839508,29.339974146452754,21.785415557752263
97,2021-05-27,ADANIENT,100,1325.8,19.407150399758642,21.586966359933623,3.160356011464782
105,2021-06-08,ADANIENT,100,1636.45,-5.964129670934037,-5.796082984509154,-6.8990803263161204
107,2021-06-10,ADANIENT,100,1612.0,-15.155086848635236,-6.420595533498763,-7.552729528535984
117,2021-06-24,ADANIENT,100,1508.5,-1.209811070599931,-5.475638051044074,-6.665561816373877
118,2021-06-25,ADANIENT,100,1519.45,-6.410214222251476,-5.798150646615563,-8.157557010760474
119,2021-06-28,ADANIENT,100,1525.75,-8.612157955104049,-6.885138456496797,-9.51335408815337
120,2021-06-29,ADANIENT,100,1523.55,-7.137934429457515,-6.947589511338648,-10.360670801745918
126,2021-07-07,ADANIENT,100,1425.65,-1.6553852628625632,-0.6242766457405402,-1.7816434608775022
138,2021-07-26,ADANIENT,100,1403.9,2.4431939596837315,6.375097941448815,1.8662297884464607
143,2021-08-02,ADANIENT,100,1438.2,3.8381309970796806,-0.5632040050062681,-0.027812543457106376
151,2021-08-12,ADANIENT,100,1442.9,-0.887102363296155,4.376602675168062,8.500242567052464
153,2021-08-16,ADANIENT,100,1430.1,0.5384238864415192,11.013215859030833,8.950423047339351
162,2021-08-30,ADANIENT,100,1516.55,4.315716593584118,-0.22089611288780286,-4.952029276977344
165,2021-09-02,ADANIENT,100,1570.55,-1.6268186304160936,-5.749578173251402,-6.930693069306926
169,2021-09-08,ADANIENT,100,1555.95,-3.3902117677303223,-5.244384459654883,-5.646068318390707
178,2021-09-22,ADANIENT,100,1437.75,3.3315945053034257,2.9073204660059027,9.1775343418536
193,2021-10-13,ADANIENT,100,1569.7,1.6149582722813305,-10.903357329426012,-5.112441867872841
208,2021-11-04,ADANIENT,100,1489.45,14.485212662392154,12.507972741616037,11.789586760213489
221,2021-11-25,ADANIENT,100,1763.05,-1.7469725759337473,-2.314171464223924,-3.4599132185700876
224,2021-11-30,ADANIENT,100,1662.85,0.9381483597438178,3.4428842048290553,-2.546832245842978
225,2021-12-01,ADANIENT,100,1693.3,1.311049430106892,0.11811256127089997,-2.0787810783676863
231,2021-12-09,ADANIENT,100,1722.25,-1.1728843083176121,-2.6738278414864203,-1.5009435331688192
239,2021-12-21,ADANIENT,100,1620.5,8.053070040111088,6.078370873187278,13.785868559086701
241,2021-12-23,ADANIENT,100,1676.2,1.2051067891659661,2.2014079465457526,10.568547905977788
248,2022-01-03,ADANIENT,100,1717.15,2.064467285909788,9.355618321055225,-0.07861864135341179
251,2022-01-06,ADANIENT,100,1713.1,8.186912614558395,8.916583970579662,-1.1324499445449665
258,2022-01-17,ADANIENT,100,1877.8,-8.627116838853976,-6.970923421024599,-8.616466077324525
267,2022-01-31,ADANIENT,100,1714.95,0.9825359339922457,-2.973847634041804,-1.7347444531910505
271,2022-02-04,ADANIENT,100,1757.3,0.39833835998406286,-1.1950150799521997,-7.887099527684516
276,2022-02-11,ADANIENT,100,1764.3,-1.5870316839539766,-8.252564756560666,-11.350110525420842
281,2022-02-18,ADANIENT,100,1736.3,-6.773023095087249,-9.92052064735357,-0.011518746760352805
288,2022-03-02,ADANIENT,100,1641.8,0.8984041905226059,7.077597758557674,11.633572907784128
296,2022-03-14,ADANIENT,100,1736.1,5.497955186913206,,
21,2021-02-02,ADANIPORTS,100,550.8,5.655410312273079,15.56826434277414,20.188816267247645
32,2021-02-17,ADANIPORTS,100,655.75,1.4410979794128975,11.300038124285173,13.663743804803662
37,2021-02-24,ADANIPORTS,100,665.2,9.718881539386647,12.049007817197822,2.1722790138304138
42,2021-03-03,ADANIPORTS,100,729.85,2.123724052887588,-6.878125642255261,-5.699801329040222
60,2021-03-31,ADANIPORTS,100,702.4,17.16970387243737,7.55979498861048,4.036161731207288
66,2021-04-09,ADANIPORTS,100,823.6,-12.463574550752787,-9.039582321515304,-6.6597863040310905
70,2021-04-16,ADANIPORTS,100,755.5,-3.275976174718731,0.7809397749834579,1.3170086035737993
75,2021-04-26,ADANIPORTS,100,730.75,4.194320903181659,4.748546014368804,6.178583646938085
115,2021-06-22,ADANIPORTS,100,742.9,-4.293983039440031,-4.06515008749494,-5.236236370978597
118,2021-06-25,ADANIPORTS,100,712.2,-0.2527379949452513,2.2886829542263287,-3.4540859309182825
119,2021-06-28,ADANIPORTS,100,716.25,-0.86561954624782,0.25130890052356136,-5.940663176265259
122,2021-07-01,ADANIPORTS,100,703.1,1.2231546010524896,-0.5689091167686011,-3.2783387853790424
125,2021-07-06,ADANIPORTS,100,712.7,-1.2207099761470497,-5.626490809597307,-6.636733548477625
132,2021-07-15,ADANIPORTS,100,699.1,-2.72493205549994,-3.5188098984408556,1.659276212272931
146,2021-08-05,ADANIPORTS,100,693.55,1.5139499675582258,-0.9155792660947126,4.823012039506902
152,2021-08-13,ADANIPORTS,100,704.15,-5.091244763189662,3.671092806930343,6.681814954200105
162,2021-08-30,ADANIPORTS,100,730.0,2.904109589041104,3.4794520547945185,2.6849315068493196
166,2021-09-03,ADANIPORTS,100,754.9,-1.2981851900913943,-0.7948072592396382,-0.6159756259107141
174,2021-09-16,ADANIPORTS,100,769.65,-1.9684272071720854,-4.125251737802893,-4.3526278178392825
179,2021-09-23,ADANIPORTS,100,754.5,-2.2001325381047043,-2.4320742213386426,7.726971504307478
181,2021-09-27,ADANIPORTS,100,750.25,-0.8063978673775396,-1.7060979673442112,5.598133955348228
185,2021-10-01,ADANIPORTS,100,734.95,0.6735152051159821,10.286414041771529,2.3266888904006855
187,2021-10-05,ADANIPORTS,100,743.95,-0.9476443309362259,6.84857853350358,0.2553935076281988
190,2021-10-08,ADANIPORTS,100,739.9,9.548587646979323,1.6421137991620371,-4.797945668333559
192,2021-10-12,ADANIPORTS,100,736.9,7.870810150631025,1.214547428416335,-3.758990365042736
201,2021-10-26,ADANIPORTS,100,749.9,-6.340845446059474,-1.6002133617815661,-1.9135884784638013
205,2021-11-01,ADANIPORTS,100,704.4,4.677739920499713,5.969619534355486,8.326235093696766
208,2021-11-04,ADANIPORTS,100,713.7,5.12820512820511,0.18214936247722413,-1.555275325767136
211,2021-11-10,ADANIPORTS,100,737.9,-0.31847133757961776,3.3270090798211305,0.16262366174280007
212,2021-11-11,ADANIPORTS,100,735.1,-1.2311250170044974,-2.4418446469868127,0.31968439668073056
227,2021-12-03,ADANIPORTS,100,737.45,4.101973015119675,-1.830632585260017,-2.0408163265306256
232,2021-12-10,ADANIPORTS,100,767.7,-5.698840692979024,-5.900742477530296,-4.871694672398085
241,2021-12-23,ADANIPORTS,100,731.3,-0.9640366470668571,1.162313687952965,5.592779980856033
246,2021-12-30,ADANIPORTS,100,724.25,2.147048671039009,6.6206420434932856,1.898515705902648
273,2022-02-08,ADANIPORTS,100,717.8,0.3900808024519531,-1.7066035107272226,-1.0448592922819744
